id,URL,Category
742,https://www.dailymail.co.uk/news/article-10470681/DAILY-MAIL-COMMENT-Voters-wont-forgive-punishing-costs.html,Energy prices
743,https://www.thesun.co.uk/news/17527354/sun-says-boris-national-insurance/,Energy prices
744,https://www.ft.com/content/7d5aff7f-9e9f-494c-a8f1-a4dc72f98d88,Energy prices
745,https://www.theguardian.com/commentisfree/2022/feb/03/the-guardian-view-on-energy-price-rises-april-is-the-cruellest-month,Energy prices
746,https://www.thesun.co.uk/news/17539721/rishi-sunak-bills-bailout-crafty-sleight-of-hand,Energy prices
747,https://www.theguardian.com/commentisfree/2022/jan/30/observer-view-britains-energy-crisis,Energy prices
748,https://www.telegraph.co.uk/opinion/2022/01/28/no10-urgently-needs-coherent-energy-policy/,Energy prices
749,https://www.telegraph.co.uk/opinion/2022/01/25/germany-eroding-western-resolve,International politics
750,https://www.thesun.co.uk/news/17393567/joe-biden-endangers-the-planet,Energy prices
751,https://www.theguardian.com/commentisfree/2022/jan/19/the-guardian-view-on-the-cost-of-living-moneys-too-tight-to-mention,Energy prices
752,https://www.theguardian.com/commentisfree/2022/jan/16/the-guardian-view-on-high-energy-prices-buffer-stocks-can-stabilise-them,Energy prices
753,https://www.telegraph.co.uk/opinion/2022/01/15/save-leadership-boris-johnson-must-scrap-national-insurance/,Energy prices
754,https://www.telegraph.co.uk/opinion/2022/01/13/nuclear-power-solution-energy-problems/,Nuclear
755,https://www.theguardian.com/commentisfree/2022/jan/10/the-guardian-view-on-joe-bidens-agenda-buried-in-a-legislative-graveyard,US politics
756,https://www.ft.com/content/b18ad407-7b2a-460a-a373-c6d0b1062330,Energy prices
757,https://www.telegraph.co.uk/opinion/2022/01/09/governments-market-socialism-worsening-cost-living-crisis/,Energy prices
758,https://www.theguardian.com/commentisfree/2022/jan/06/the-guardian-view-on-boris-johnsons-britain-lurching-from-crisis-to-crisis,Energy prices
759,https://www.thesun.co.uk/news/17245162/tories-terrified-being-torn-apart-by-left/,Energy prices
760,https://www.thetimes.co.uk/article/the-times-view-on-rising-utility-costs-cool-heads-55l5lq9mf,Energy prices
761,https://www.theguardian.com/commentisfree/2022/jan/04/the-guardian-view-on-soaring-energy-bills-the-less-well-off-need-a-new-deal,Energy prices
762,https://www.mirror.co.uk/news/uk-news/patients-pay-price-boris-johnsons-25855539,Energy prices
763,https://www.ft.com/content/3e791dfd-f20e-4e7e-9dd5-f4c6ea4fdc22,Oil & gas
764,https://www.dailymail.co.uk/news/article-10363649/DAILY-MAIL-COMMENT-Green-taxes-driving-families-red.html,Energy prices
765,https://www.theguardian.com/commentisfree/2022/jan/02/observer-view-britains-climate-crisis-targets,UK climate policy
766,https://www.thesun.co.uk/news/17205127/vital-schools-stay-open-january,Energy prices
767,https://www.independent.co.uk/voices/editorials/energy-prices-gas-bills-pensioners-b1985567.html,Energy prices
768,https://www.ft.com/content/c2e6d318-5b3d-4d4b-914e-ae525f05af13,Climate finance
769,https://www.theguardian.com/commentisfree/2021/dec/29/the-guardian-view-on-climate-activism-between-obedience-and-resistance,Activism
770,https://www.theguardian.com/commentisfree/2021/dec/28/the-guardian-view-on-africa-rising-the-continent-must-develop-in-its-own-way,International politics
771,https://www.thetimes.co.uk/article/fd78ad80-667a-11ec-b36e-12a90a7c0b99,International politics
772,https://www.theguardian.com/commentisfree/2021/dec/26/observer-view-on-year-ahead-for-europe,International politics
773,https://www.independent.co.uk/voices/editorials/gas-energy-bills-rise-climate-b1981601.html,Energy prices
774,https://www.theguardian.com/commentisfree/2021/dec/21/the-guardian-view-help-us-to-help-those-on-the-climate-frontline,Activism
775,https://www.ft.com/content/7bcf445e-95aa-4c65-80b5-e694b2d702af,US politics
776,https://www.theguardian.com/commentisfree/2021/dec/12/the-guardian-view-on-ash-dieback-a-tiny-chink-of-hope,Climate science
777,https://www.theguardian.com/commentisfree/2021/dec/08/the-guardian-view-on-green-finance-doing-business-as-if-the-planet-mattered,Climate finance
778,https://www.ft.com/content/58ed952b-165e-4eaf-88f7-d5a98c277472,Oil & gas
779,https://www.pressreader.com/uk/daily-mail/20211204/281852941854647/textview,Oil & gas
780,https://www.theguardian.com/commentisfree/2021/dec/03/the-guardian-view-on-north-sea-oil-keep-it-in-the-ground,Oil & gas
781,https://www.telegraph.co.uk/opinion/2021/12/02/storm-arwen-highlights-need-reliable-energy/,Renewables
782,https://www.pressreader.com/uk/daily-mail/20211130/281891596551607/textview,Transport
783,https://www.theguardian.com/commentisfree/2021/nov/25/the-guardian-view-on-germanys-government-green-light-for-change,International politics
784,https://www.thesun.co.uk/news/16769634/insulate-britain-protesters-should-be-dragged-off-our-streets/,Activism
785,https://www.thesun.co.uk/news/16734894/boris-johnson-cop26-historic-hard-to-see/,International politics
786,https://www.ft.com/content/fdbf574a-1294-4595-ab8a-ba11d42538d0,International politics
787,https://www.telegraph.co.uk/opinion/2021/11/14/britains-climate-policy-sustainable/,UK climate policy
788,https://www.theguardian.com/commentisfree/2021/nov/14/the-guardian-view-on-the-cop26-agreement-unfinished-buinsess,International politics
789,https://www.thetimes.co.uk/article/the-times-view-on-cop26-good-cop-gv97r6k62,International politics
790,https://www.pressreader.com/uk/daily-mail/20211115/281878711620433/textview,International politics
791,https://www.pressreader.com/uk/daily-express/20211115/281728387765135/textview,International politics
792,https://www.independent.co.uk/voices/editorials/glasgow-cop26-deal-climate-summit-b1957200.html,International politics
793,https://www.theguardian.com/environment/commentisfree/2021/nov/13/the-observer-view-on-the-cop26-agreement,International politics
794,https://www.thesun.co.uk/news/16728582/cop26-highly-significant-sun-says/,International politics
795,https://www.ft.com/content/e13db35c-7075-4ec5-87d2-735e8109ba2f,US politics
796,https://www.independent.co.uk/voices/editorials/cop26-climate-crisis-greta-thunberg-b1952848.html,International politics
797,https://www.theguardian.com/commentisfree/2021/nov/05/the-guardian-view-on-climate-progress-now-for-the-detail,International politics
798,https://www.mirror.co.uk/news/politics/cop26-missing-its-primary-goal-25363255,International politics
799,"",International politics
800,https://www.thetimes.co.uk/article/the-times-view-on-the-deforestation-and-methane-deals-at-cop26-climate-change-tjsmw3ccp,International politics
801,https://www.independent.co.uk/voices/editorials/cop26-boris-johnson-bill-gates-business-climate-crisis-b1950118.html,International politics
802,https://www.thesun.co.uk/news/16616749/britain-ransom-puerile-france-macron/,Lifestyle choices
803,https://www.ft.com/content/15170233-a688-480c-8a3d-a62cc4e170d7,International politics
804,https://www.theguardian.com/commentisfree/2021/nov/02/the-guardian-view-on-china-and-cop26-do-not-despair,International politics
805,https://www.mirror.co.uk/news/uk-news/cost-doing-nothing-environment-most-25344777,International politics
806,https://www.pressreader.com/uk/daily-express/20211101/281745567606990/textview,International politics
807,https://www.pressreader.com/uk/daily-mail/20211101/281960315971785/textview,International politics
808,https://www.theguardian.com/commentisfree/2021/oct/31/observer-view-cop26-climate-talks,International politics
809,https://www.thesun.co.uk/news/16587324/emmanuel-macron-cheek-defies-belief/,International politics
810,https://www.thetimes.co.uk/article/whatever-happens-at-cop26-a-message-is-getting-through-m3v6bdxph,International politics
811,https://www.telegraph.co.uk/opinion/2021/10/31/another-jamboree-really-planet-needs,International politics
812,https://www.thesun.co.uk/news/16592746/boris-johnsons-cop26-china-russia-india,International politics
813,https://www.theguardian.com/commentisfree/2021/oct/31/the-guardian-view-on-cop26-rhetoric-must-turn-into-action-in-glasgow,International politics
814,https://www.independent.co.uk/climate-change/opinion/climate-crisis-cop26-petition-1-5c-b1947864.html,International politics
815,https://www.telegraph.co.uk/opinion/2021/10/29/cop26-could-emerge-something-swan-song-nicola-sturgeon,UK politics
816,https://www.ft.com/content/6ad9c521-b5ae-4876-be89-97d978485d48,International politics
817,https://www.theguardian.com/commentisfree/2021/oct/27/the-guardian-view-on-rishi-sunaks-budget-more-politics-than-economics,UK climate policy
818,https://www.pressreader.com/uk/daily-mail/20211026/281668258183792,UK politics
819,https://www.thesun.co.uk/news/16523439/boris-johnsons-cop26-environment-green,Lifestyle choices
820,https://www.theguardian.com/commentisfree/2021/oct/24/the-guardian-view-on-coral-sea-creatures-with-charisma,Climate science
821,https://www.telegraph.co.uk/opinion/2021/10/23/resist-anti-consumer-anti-progress-model-environmentalism/,UK climate policy
822,https://www.mirror.co.uk/news/politics/boris-johnson-must-put-ailing-25285355,International politics
823,https://www.pressreader.com/uk/daily-mail/20211022/281913071312261/textview,International politics
824,https://www.telegraph.co.uk/opinion/2021/10/22/climate-policy-should-follow-tory-principles,UK climate policy
825,https://www.theguardian.com/commentisfree/2021/oct/22/the-guardian-view-on-climate-secrets-leaked-documents-reveal-rising-stakes,International politics
826,https://www.thetimes.co.uk/article/the-times-view-on-putin-and-xi-missing-the-climate-conference-cop-out-k6mtf6k60,International politics
827,https://www.thesun.co.uk/news/16498741/keep-calm-booster-jabs-prophets-of-doom,International politics
828,"",UK climate policy
829,https://www.ft.com/content/fc2de6f1-b6ca-4e36-aab2-8d0c13ded09d,UK climate policy
830,https://www.theguardian.com/commentisfree/2021/oct/19/the-guardian-view-on-the-net-zero-strategy-not-tough-enough,UK climate policy
831,https://www.thetimes.co.uk/article/f3c26dec-3111-11ec-afd6-aa3ee2eb8a34,UK climate policy
832,https://www.mirror.co.uk/news/politics/dangerously-complacent-government-must-wake-25254418,UK climate policy
833,https://www.ft.com/content/488f5c82-c613-491e-991d-7565b19852a5,UK climate policy
834,https://www.telegraph.co.uk/opinion/2021/10/19/just-start-long-road-uncertain-green-future/,UK climate policy
835,https://www.independent.co.uk/voices/editorials/net-zero-climate-b1941227.html,UK climate policy
836,https://www.thesun.co.uk/news/16475529/net-zero-plans-millstone-round-economys-neck,UK climate policy
837,https://www.pressreader.com/uk/daily-mail/20211020/281887301504140/textview,UK climate policy
838,https://epaper.thetimes.co.uk/the-sunday-times/20211017/textview?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_content=20211018&utm_medium=email&utm_source=Revue%20Daily,International politics
839,"",International politics
840,https://www.thesun.co.uk/news/16427062/insulate-britain-fortnight-off-delaying-ambulances,Activism
841,https://www.thetimes.co.uk/article/f0eeae6c-2dee-11ec-a548-f9bb1ebf6985,Transport
842,https://www.mirror.co.uk/news/politics/queens-cop26-scepticism-understandable-world-25219027,International politics
843,https://www.telegraph.co.uk/opinion/2021/10/13/net-zero-crusade-futile-without-china,International politics
844,https://www.independent.co.uk/climate-change/opinion/climate-change-carbon-net-zero-b1937603.html,UK climate policy
845,https://www.theguardian.com/commentisfree/2021/oct/11/the-guardian-view-on-cabinet-splits-a-fight-for-a-partys-heart-and-soul,UK politics
846,https://www.thesun.co.uk/news/16382107/sun-says-ditch-eco-tax,Energy prices
847,https://www.independent.co.uk/voices/editorials/energy-crisis-climate-change-gas-b1935399.html,Energy prices
848,https://www.pressreader.com/uk/daily-mail/20211009/281904481352523,UK climate policy
849,https://www.thesun.co.uk/news/16369134/sun-says-tories-low-tax/,Oil & gas
850,https://www.thesun.co.uk/news/16369134/sun-says-tories-low-tax,Activism
851,https://www.ft.com/content/3bd69bef-e98e-476f-990b-bccab92f7038,International politics
852,https://www.pressreader.com/uk/scottish-daily-mail/20211008/281844351808408,UK climate policy
853,https://www.ft.com/content/da5da52c-2f4b-11e3-8cb2-00144feab7de,UK climate policy
854,https://www.thetimes.co.uk/article/the-times-view-on-the-effect-of-soaring-gas-prices-energy-shock-0nfqfh37n,Energy prices
855,https://www.telegraph.co.uk/opinion/2021/10/06/economic-recovery-must-top-priority,UK climate policy
856,https://www.ft.com/content/3b9d5f02-7085-4c55-a9a8-489e5314b2ff,UK climate policy
857,https://www.theguardian.com/commentisfree/2021/oct/05/the-guardian-view-on-insulate-britain-the-art-of-protest,Activism
858,https://www.thesun.co.uk/news/16327526/the-sun-says-rishi-sunak-speech,Activism
859,https://www.ft.com/content/501b8acd-176a-4828-9586-464e6c583625,UK climate policy
860,"",Energy prices
861,https://www.pressreader.com/uk/daily-mail/20210928/281865826624516/textview,UK politics
862,https://www.thesun.co.uk/news/16283976/keir-starmer-is-dragging-labour-out-of-the-abyss-but-saying-he-wants-to-make-brexit-work-doesnt-mean-it-will/,UK politics
863,https://www.thetimes.co.uk/article/the-times-view-on-china-america-and-the-chances-of-a-successful-climate-summit-tough-cop-zzgqqx8m,International politics
864,https://www.theguardian.com/commentisfree/2021/sep/27/the-guardian-view-on-labours-spending-plans-vote-red-go-green,UK politics
865,https://www.thesun.co.uk/news/16250762/the-sun-says-labour-disaster-duo,Nuclear
866,https://www.thesun.co.uk/news/16250762/the-sun-says-labour-disaster-duo/,Lifestyle choices
867,https://www.pressreader.com/uk/the-mail-on-sunday/20210926/282020445443763/textview,Nuclear
868,https://www.independent.co.uk/voices/editorials/boris-johnson-gas-prices-energy-b1925708.html,Energy prices
869,https://www.pressreader.com/uk/daily-mail/20210923/281878711516981/textview,Energy prices
870,https://www.pressreader.com/uk/daily-mail/20210923/281861531647797,Activism
871,https://www.telegraph.co.uk/opinion/2021/09/23/protests-m25-will-have-no-impact-global-carbon-emissions,Activism
872,https://www.pressreader.com/uk/daily-mail/20210922/281900186351195,Activism
873,https://www.pressreader.com/uk/daily-express/20210922/281822876939969,UK climate policy
874,https://www.mirror.co.uk/news/politics/tories-blind-economic-hardships-families-25049583,UK politics
875,https://www.theguardian.com/commentisfree/2021/sep/22/the-guardian-view-on-bidens-un-speech-cooperation-not-competition,US politics
876,https://www.thesun.co.uk/news/16205960/taxpayers-money-being-bunged-to-mega-rich-us-firm-to-keep-food-on-our-shelves-is-scandalous/,Fracking
877,https://www.pressreader.com/article/281930251120213,Energy prices
878,https://www.telegraph.co.uk/opinion/2021/09/20/winter-energy-discontent-looms/,Renewables
879,https://www.theguardian.com/commentisfree/2021/sep/20/the-guardian-view-on-an-energy-price-shock-a-crisis-in-the-making,Energy prices
880,https://www.ft.com/content/e7c9152f-a7c7-4c4f-b4dc-f80a491181b6,UK climate policy
881,https://www.mirror.co.uk/news/uk-news/its-time-strong-leadership-government-25022760,Energy prices
882,https://www.independent.co.uk/voices/editorials/energy-price-rise-cop26-climate-summit-b1922663.html,Renewables
883,https://twitter.com/LeoHickman/status/1439111567400964099,UK climate policy
884,https://www.telegraph.co.uk/opinion/2021/09/17/law-must-change-end-disruptive-protests,Activism
885,https://www.thetimes.co.uk/article/the-times-view-on-electricity-prices-power-surge-sh8qhl9sm,Energy prices
886,https://www.mirror.co.uk/news/uk-news/dangers-britain-climate-emergency-real-24995657,Climate science
887,https://www.thesun.co.uk/news/16154016/boris-team-deliver-sun-readers,Activism
888,https://www.thesun.co.uk/news/16163695/submarine-deal-unthinkable-within-eu/,UK politics
