id,iati_identifier,climate_label
5114,GB-1-203779-101,No adaptation or mitigation as a principle or significant objective
5115,GB-1-204695-102,No adaptation or mitigation as a principle or significant objective
5116,GB-1-203893-102,No adaptation or mitigation as a principle or significant objective
5117,GB-1-203316-105,No adaptation or mitigation as a principle or significant objective
5118,GB-GOV-3-PAM-VEC-DCF-1605,No adaptation or mitigation as a principle or significant objective
5119,GB-1-203228-106,No adaptation or mitigation as a principle or significant objective
5120,GB-GOV-1-300298-101,No adaptation or mitigation as a principle or significant objective
5121,GB-1-202994-102,No adaptation or mitigation as a principle or significant objective
5122,GB-1-113992,No adaptation or mitigation as a principle or significant objective
5123,GB-1-202972,No adaptation or mitigation as a principle or significant objective
5124,GB-1-200596-101,No adaptation or mitigation as a principle or significant objective
5125,GB-1-204838-109,No adaptation or mitigation as a principle or significant objective
5126,GB-1-200647-101,No adaptation or mitigation as a principle or significant objective
5127,GB-GOV-1-300273-102,No adaptation or mitigation as a principle or significant objective
5128,GB-1-200150,No adaptation or mitigation as a principle or significant objective
5129,GB-1-200363,No adaptation or mitigation as a principle or significant objective
5130,GB-GOV-1-301314-401,No adaptation or mitigation as a principle or significant objective
5131,GB-1-205121-101,No adaptation or mitigation as a principle or significant objective
5132,GB-1-102420,No adaptation or mitigation as a principle or significant objective
5133,GB-1-203113,Adaptation or mitigation as a principle or significant objective
5134,GB-GOV-1-301183-101,No adaptation or mitigation as a principle or significant objective
5135,GB-1-103617-102,No adaptation or mitigation as a principle or significant objective
5136,GB-1-204803-107,No adaptation or mitigation as a principle or significant objective
5137,GB-1-203216-130,No adaptation or mitigation as a principle or significant objective
5138,GB-GOV-1-300264,No adaptation or mitigation as a principle or significant objective
5139,GB-GOV-1-300743,No adaptation or mitigation as a principle or significant objective
5140,GB-GOV-1-300067-104,Adaptation or mitigation as a principle or significant objective
5141,GB-1-200655-101,No adaptation or mitigation as a principle or significant objective
5142,GB-GOV-1-300828-101,No adaptation or mitigation as a principle or significant objective
5143,GB-1-203001-101,No adaptation or mitigation as a principle or significant objective
5144,GB-1-200573,No adaptation or mitigation as a principle or significant objective
5145,GB-1-204014,No adaptation or mitigation as a principle or significant objective
5146,GB-1-202413-105,No adaptation or mitigation as a principle or significant objective
5147,GB-1-111720-101,No adaptation or mitigation as a principle or significant objective
5148,GB-1-203115,No adaptation or mitigation as a principle or significant objective
5149,GB-1-205165-105,Adaptation or mitigation as a principle or significant objective
5150,GB-1-201282,No adaptation or mitigation as a principle or significant objective
5151,GB-GOV-3-IP_CM,No adaptation or mitigation as a principle or significant objective
5152,GB-GOV-1-300657-105,No adaptation or mitigation as a principle or significant objective
5153,GB-1-204269-104,No adaptation or mitigation as a principle or significant objective
5154,GB-GOV-3-PAM-PNP-000071,No adaptation or mitigation as a principle or significant objective
5155,GB-1-203714-102,No adaptation or mitigation as a principle or significant objective
5156,GB-GOV-3-PF-FUT-913001,No adaptation or mitigation as a principle or significant objective
5157,GB-1-201884-106,No adaptation or mitigation as a principle or significant objective
5158,GB-1-200765-102,No adaptation or mitigation as a principle or significant objective
5159,GB-1-201854-104,No adaptation or mitigation as a principle or significant objective
5160,GB-1-104200-101,No adaptation or mitigation as a principle or significant objective
5161,GB-1-102408,No adaptation or mitigation as a principle or significant objective
5162,GB-1-102439-101,No adaptation or mitigation as a principle or significant objective
5163,GB-1-200473,No adaptation or mitigation as a principle or significant objective
5164,GB-1-114117,No adaptation or mitigation as a principle or significant objective
5165,GB-GOV-3-Environment-VE,No adaptation or mitigation as a principle or significant objective
5166,GB-GOV-1-300102-104,No adaptation or mitigation as a principle or significant objective
5167,GB-GOV-1-300708-417,No adaptation or mitigation as a principle or significant objective
5168,GB-1-202579-105,No adaptation or mitigation as a principle or significant objective
5169,GB-GOV-3-PDS-NSD-CPU-000322,No adaptation or mitigation as a principle or significant objective
5170,GB-1-108737-101,No adaptation or mitigation as a principle or significant objective
5171,GB-1-200854-101,No adaptation or mitigation as a principle or significant objective
5172,GB-1-106223-102,No adaptation or mitigation as a principle or significant objective
5173,GB-1-203148-101,No adaptation or mitigation as a principle or significant objective
5174,GB-GOV-1-301474-410,No adaptation or mitigation as a principle or significant objective
5175,GB-1-202995-105,No adaptation or mitigation as a principle or significant objective
5176,GB-1-200801-101,No adaptation or mitigation as a principle or significant objective
5177,GB-1-201421,No adaptation or mitigation as a principle or significant objective
5178,GB-1-108747-104,No adaptation or mitigation as a principle or significant objective
5179,GB-1-202495-110,No adaptation or mitigation as a principle or significant objective
5180,GB-1-204584-154,No adaptation or mitigation as a principle or significant objective
5181,GB-1-113431-102,No adaptation or mitigation as a principle or significant objective
5182,GB-1-114227,No adaptation or mitigation as a principle or significant objective
5183,GB-1-201129-109,Adaptation or mitigation as a principle or significant objective
5184,GB-1-107760-129,No adaptation or mitigation as a principle or significant objective
5185,GB-GOV-1-301567-402,No adaptation or mitigation as a principle or significant objective
5186,GB-1-203439-103,No adaptation or mitigation as a principle or significant objective
5187,GB-GOV-1-300806,No adaptation or mitigation as a principle or significant objective
5188,GB-GOV-3-Combatting Serious and Organised Crime-PA,No adaptation or mitigation as a principle or significant objective
5189,GB-1-202969-106,No adaptation or mitigation as a principle or significant objective
5190,GB-1-113771,No adaptation or mitigation as a principle or significant objective
5191,GB-1-204324-105,No adaptation or mitigation as a principle or significant objective
5192,GB-1-201414-103,No adaptation or mitigation as a principle or significant objective
5193,GB-1-200854-106,No adaptation or mitigation as a principle or significant objective
5194,GB-1-203458-104,No adaptation or mitigation as a principle or significant objective
5195,GB-1-108536,No adaptation or mitigation as a principle or significant objective
5196,GB-1-205285,No adaptation or mitigation as a principle or significant objective
5197,GB-1-205222-124,No adaptation or mitigation as a principle or significant objective
5198,GB-1-113595-101,No adaptation or mitigation as a principle or significant objective
5199,GB-GOV-3-PPF-SCOMAK-000031,No adaptation or mitigation as a principle or significant objective
5200,GB-1-204540,No adaptation or mitigation as a principle or significant objective
5201,GB-1-202694,No adaptation or mitigation as a principle or significant objective
5202,GB-1-204764-102,No adaptation or mitigation as a principle or significant objective
5203,GB-GOV-1-300955,No adaptation or mitigation as a principle or significant objective
5204,GB-GOV-3-PHR-IRT-221601,No adaptation or mitigation as a principle or significant objective
5205,GB-GOV-1-300612-103,No adaptation or mitigation as a principle or significant objective
5206,GB-1-200529-106,Adaptation or mitigation as a principle or significant objective
5207,GB-GOV-1-301319,No adaptation or mitigation as a principle or significant objective
5208,GB-GOV-1-301054-999,No adaptation or mitigation as a principle or significant objective
5209,GB-1-102580-105,No adaptation or mitigation as a principle or significant objective
5210,GB-GOV-1-300554-118,Adaptation or mitigation as a principle or significant objective
5211,GB-GOV-1-300196-101,No adaptation or mitigation as a principle or significant objective
