id,iati_identifier,climate_label
1239,44000-P165660,Adaptation or mitigation as a principle or significant objective
1240,44000-P098146,No adaptation or mitigation as a principle or significant objective
1241,44000-P074288,No adaptation or mitigation as a principle or significant objective
1242,44000-P125961,No adaptation or mitigation as a principle or significant objective
1243,44000-P143036,No adaptation or mitigation as a principle or significant objective
1244,44000-P174798,No adaptation or mitigation as a principle or significant objective
1245,44000-P179095,No adaptation or mitigation as a principle or significant objective
1246,44000-P132768,No adaptation or mitigation as a principle or significant objective
1247,44000-P163870,Adaptation or mitigation as a principle or significant objective
1248,44000-P171417,No adaptation or mitigation as a principle or significant objective
1249,44000-P096360,No adaptation or mitigation as a principle or significant objective
1250,44000-P170206,No adaptation or mitigation as a principle or significant objective
1251,44000-P096812,No adaptation or mitigation as a principle or significant objective
1252,44000-P096556,Adaptation or mitigation as a principle or significant objective
1253,44000-P111546,No adaptation or mitigation as a principle or significant objective
1254,44000-P155412,No adaptation or mitigation as a principle or significant objective
1255,44000-P161029,No adaptation or mitigation as a principle or significant objective
1256,44000-P089929,No adaptation or mitigation as a principle or significant objective
1257,44000-P155947,No adaptation or mitigation as a principle or significant objective
1258,44000-P178888,Adaptation or mitigation as a principle or significant objective
1259,44000-P160910,Adaptation or mitigation as a principle or significant objective
1260,44000-P096925,No adaptation or mitigation as a principle or significant objective
1261,44000-P131263,Adaptation or mitigation as a principle or significant objective
1262,44000-P162302,No adaptation or mitigation as a principle or significant objective
1263,44000-P119917,No adaptation or mitigation as a principle or significant objective
1264,44000-P111205,No adaptation or mitigation as a principle or significant objective
1265,44000-P127303,No adaptation or mitigation as a principle or significant objective
1266,44000-P167959,No adaptation or mitigation as a principle or significant objective
1267,44000-P168290,Adaptation or mitigation as a principle or significant objective
1268,44000-P133590,No adaptation or mitigation as a principle or significant objective
1269,44000-P124939,Adaptation or mitigation as a principle or significant objective
1270,44000-P163563,No adaptation or mitigation as a principle or significant objective
1271,44000-P120198,No adaptation or mitigation as a principle or significant objective
1272,44000-P150008,No adaptation or mitigation as a principle or significant objective
1273,44000-P151083,No adaptation or mitigation as a principle or significant objective
1274,44000-P151480,No adaptation or mitigation as a principle or significant objective
1275,44000-P160945,Adaptation or mitigation as a principle or significant objective
1276,44000-P178566,Adaptation or mitigation as a principle or significant objective
1277,44000-P125135,No adaptation or mitigation as a principle or significant objective
1278,44000-P176702,Adaptation or mitigation as a principle or significant objective
1279,44000-P116919,No adaptation or mitigation as a principle or significant objective
1280,44000-P112456,No adaptation or mitigation as a principle or significant objective
1281,44000-P174637,No adaptation or mitigation as a principle or significant objective
1282,44000-P089297,No adaptation or mitigation as a principle or significant objective
1283,44000-P096302,No adaptation or mitigation as a principle or significant objective
1284,44000-P166752,No adaptation or mitigation as a principle or significant objective
1285,44000-P162646,Adaptation or mitigation as a principle or significant objective
1286,44000-P177298,No adaptation or mitigation as a principle or significant objective
1287,44000-P158138,No adaptation or mitigation as a principle or significant objective
1288,44000-P101446,No adaptation or mitigation as a principle or significant objective
1289,44000-P092211,No adaptation or mitigation as a principle or significant objective
